4312s - 2008 through 2011									
Filled Catalog Item Name: KIT - COMMAND REPEATER AND Inc Calendar Year: 									
Inc Number: Ascending order; Req Number Sort Key: Ascending order									
Inc Calendar Year: 2008									
Inc GACC Org Name: Northern California Coordination Center									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
Show Low Interagency Dispatch Center	AZ-ASF-100095	BOGGY	Fire - Wildfire	E-83	Kit Command Repeater-4312-C147 (4312) (ID-FCK)	ID-FCK	"Jun 12, 2010 2:10:00 PM"	"Jun 19, 2010 4:00:00 PM"	8
Show Low Interagency Dispatch Center	AZ-ASF-100101	PARADISE	Fire - Wildfire	E-14.4	Kit Command Repeater-4312-C074 (4312) (ID-FCK)	ID-FCK	"Jun 21, 2010 2:00:00 PM"	"Jul 6, 2010 6:00:00 PM"	16
Show Low Interagency Dispatch Center	AZ-ASF-100101	PARADISE	Fire - Wildfire	E-66	Kit Command Repeater-4312-C065 - (C11) (ID-FCK)	ID-FCK	"Jun 22, 2010 2:45:00 PM"	"Jul 6, 2010 6:00:00 PM"	15
Show Low Interagency Dispatch Center	AZ-ASF-100101	PARADISE	Fire - Wildfire	E-68	Kit Command Repeater-4312-C096 - (C8) (4312 - (C8)) (ID-FCK)	ID-FCK	"Jun 22, 2010 2:45:00 PM"	"Jul 6, 2010 6:00:00 PM"	15
Show Low Interagency Dispatch Center	AZ-ASF-100101	PARADISE	Fire - Wildfire	E-94	Kit Command Repeater-4312-C107 (4312) (ID-FCK)	ID-FCK	"Jun 24, 2010 7:00:00 AM"	"Jul 6, 2010 6:00:00 PM"	13
Tucson Interagency Dispatch Center	AZ-CNF-010037	HORSESHOE	Fire - Wildfire	E-5.6	Kit Command Repeater-4312-C182 (ID-FCK)	ID-FCK	"May 27, 2010 10:00:00 AM"	"Jun 30, 2010 12:00:00 PM"	35
Tucson Interagency Dispatch Center	AZ-CNF-010037	HORSESHOE	Fire - Wildfire	E-37	Kit Command Repeater-4312-C216 (4312) (ID-FCK)	ID-FCK	"May 28, 2010 6:10:00 PM"	"Jun 30, 2010 12:00:00 PM"	34
Tucson Interagency Dispatch Center	AZ-CNF-010037	HORSESHOE	Fire - Wildfire	E-105	Kit Command Repeater-4312-C156 (4312) (ID-FCK)	ID-FCK	"May 30, 2010 6:15:00 AM"	"Jun 30, 2010 12:00:00 PM"	32
Tucson Interagency Dispatch Center	AZ-CNF-010037	HORSESHOE	Fire - Wildfire	E-171	Kit Command Repeater-4312-C157 - (C28) (ID-FCK)	ID-FCK	"Jun 25, 2010 10:15:00 AM"	"Jun 30, 2010 12:00:00 PM"	6
Flagstaff Interagency Dispatch Center	AZ-COF-000057	89 MESA	Fire - Wildfire	E-8.6	Kit Command Repeater-4312-C091- (AFS #5) (ID-FCK)	ID-FCK	"May 7, 2010 6:00:00 AM"	"May 13, 2010 5:00:00 PM"	7
Flagstaff Interagency Dispatch Center	AZ-COF-000181	SCHULTZ	Fire - Wildfire	E-15.4	Kit Command Repeater-4312-C062 (4312) (ID-FCK)	ID-FCK	"Jun 20, 2010 4:00:00 PM"	"Sep 8, 2010 8:40:00 AM"	81
Williams Interagency Dispatch Center	AZ-KNF-000414	EAGLE ROCK	Fire - Wildfire	E-34.4	Kit Command Repeater-4312-C141 (ID-FCK)	ID-FCK	"Jun 16, 2010 5:00:00 PM"	"Jun 24, 2010 1:00:00 PM"	9
Williams Interagency Dispatch Center	AZ-KNF-000414	EAGLE ROCK	Fire - Wildfire	E-61	Kit Command Repeater-4312-C177 (4312) (ID-FCK)	ID-FCK	"Jun 17, 2010 10:30:00 AM"	"Jun 24, 2010 1:00:00 PM"	8
Alamogordo Interagency Dispatch Center	NM-CCP-001004	NEW	Fire - Wildfire	E-71	Kit Command Repeater-4312-C066 (4312) (ID-FCK)	ID-FCK	"May 24, 2010 6:15:00 PM"	"May 30, 2010 10:00:00 AM"	7
Silver City Interagency Dispatch Center	NM-GNF-000306	ASPEN	Fire - Wildfire	E-3	Kit Command Repeater-4312-C036 - (C10) (ID-FCK)	ID-FCK	"Jun 9, 2010 7:00:00 AM"	"Jun 14, 2010 2:05:00 PM"	6
Silver City Interagency Dispatch Center	NM-GNF-000306	ASPEN	Fire - Wildfire	E-4	Kit Command Repeater-04312-C077 (4312) (ID-FCK)	ID-FCK	"Jun 9, 2010 7:00:00 AM"	"Jun 14, 2010 2:05:00 PM"	6
Silver City Interagency Dispatch Center	NM-LCD-000396	LONG CANYON	Fire - Wildfire	E-16.4	Kit Command Repeater-4312-C111 (4312) (ID-FCK)	ID-FCK	"Jun 22, 2010 8:00:00 AM"	"Jun 24, 2010 12:00:00 PM"	3
Taos Interagency Dispatch Center	NM-N2S-000038	H12	Fire - Wildfire	E-32	Kit Command Repeater -4312 - C044 (C10) (ID-FCK)	ID-FCK	"May 27, 2010 7:25:00 AM"	"Jun 1, 2010 12:30:00 PM"	6
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-1.6	Kit Command Repeater-4312-C091- (AFS #5) (ID-FCK)	ID-FCK	"Jan 26, 2010 3:30:00 PM"	"May 7, 2010 7:45:00 AM"	102
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-2.6	Kit Command Repeater-4312-C182 (ID-FCK)	ID-FCK	"Jan 26, 2010 3:30:00 PM"	"May 27, 2010 5:30:00 PM"	122
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-3.2	Kit Command Repeater-4312-C173 (4312) (ID-FCK)	ID-FCK	"Jan 26, 2010 3:30:00 PM"	"Jun 2, 2010 1:00:00 PM"	128
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-4.8	Kit Command Repeater-4312-C154 (4312) (ID-FCK)	ID-FCK	"Jan 26, 2010 3:30:00 PM"	"Jun 4, 2010 12:00:00 PM"	130
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-8.4	Kit Command Repeater-4312-C141 (ID-FCK)	ID-FCK	"May 17, 2010 11:45:00 AM"	"Jun 16, 2010 6:30:00 PM"	31
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-9.4	Kit Command Repeater-4312-C124 (4312) (ID-FCK)	ID-FCK	"May 24, 2010 7:05:00 AM"	"Jun 10, 2010 10:00:00 PM"	18
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-10.4	Kit Command Repeater-4312-C075 (4312) (ID-FCK)	ID-FCK	"May 28, 2010 7:00:00 AM"	"Jun 11, 2010 9:30:00 AM"	15
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-11.4	Kit Command Repeater-4312-C213 (4312) (ID-FCK)	ID-FCK	"May 29, 2010 7:00:00 AM"	"Jun 8, 2010 1:45:00 PM"	11
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-12.4	Kit Command Repeater-4312-C074 (4312) (ID-FCK)	ID-FCK	"Jun 3, 2010 7:00:00 AM"	"Jun 21, 2010 5:00:00 PM"	19
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-13.4	Kit Command Repeater-4312-C143 (4312) (ID-FCK)	ID-FCK	"Jun 11, 2010 3:20:00 PM"	"Jun 12, 2010 10:30:00 PM"	2
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-14.4	Kit Command Repeater-4312-C111 (4312) (ID-FCK)	ID-FCK	"Jun 11, 2010 3:45:00 PM"	"Jun 22, 2010 10:00:00 AM"	12
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-15.4	Kit Command Repeater-4312-C105 (4312) (ID-FCK)	ID-FCK	"Jun 15, 2010 11:05:00 AM"	"Sep 29, 2010 12:00:00 PM"	107
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-16.4	Kit Command Repeater-4312-C062 (4312) (ID-FCK)	ID-FCK	"Jun 17, 2010 10:30:00 AM"	"Jun 20, 2010 6:00:00 PM"	4
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-17.4	Kit Command Repeater-4312-C153 (4312) (ID-FCK)	ID-FCK	"Jun 22, 2010 7:00:00 AM"	"Sep 30, 2010 8:00:00 AM"	101
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	E-18.4	Kit Command Repeater-4312-C194 (4312) (ID-FCK)	ID-FCK	"Jun 22, 2010 7:00:00 AM"	"Sep 30, 2010 8:00:00 AM"	101
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	S-1.4	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Dec 17, 2010 6:40:00 AM"	"Jan 1, 2011 7:00:00 AM"	16
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	S-2.4	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Dec 17, 2010 6:40:00 AM"	"Jan 1, 2011 7:00:00 AM"	16
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	S-3.4	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Dec 17, 2010 6:40:00 AM"	"Jan 1, 2011 7:00:00 AM"	16
Southwest Area Coordination Center	NM-R03-000001	2010 COMMUNICATIONS SUPPORT	Preparedness/Preposition	S-4.4	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Dec 17, 2010 6:40:00 AM"	"Jan 1, 2011 7:00:00 AM"	16
Santa Fe Interagency Dispatch Center	NM-SNF-000055	RED FERN	Fire - Wildfire	E-14	Kit Command Repeater-4312-C065 - (C11) (ID-FCK)	ID-FCK	"Jun 11, 2010 3:20:00 PM"	"Jun 21, 2010 4:00:00 PM"	11
Santa Fe Interagency Dispatch Center	NM-SNF-000056	SOUTH FORK	Fire - Wildfire	E-10.4	Kit Command Repeater-4312-C032 (4312) (ID-FCK)	ID-FCK	"Jun 11, 2010 3:20:00 PM"	"Jul 9, 2010 6:00:00 PM"	29
Santa Fe Interagency Dispatch Center	NM-SNF-000056	SOUTH FORK	Fire - Wildfire	E-83	Kit Command Repeater-4312-C127 - (C12) (ID-FCK)	ID-FCK	"Jun 12, 2010 8:00:00 AM"	"Jul 9, 2010 6:00:00 PM"	28
Santa Fe Interagency Dispatch Center	NM-SNF-000056	SOUTH FORK	Fire - Wildfire	E-129	Kit Command Repeater-4312-C135 - (C8) (ID-FCK)	ID-FCK	"Jun 13, 2010 12:30:00 PM"	"Jul 9, 2010 6:00:00 PM"	27
Santa Fe Interagency Dispatch Center	NM-SNF-000057	TECOLOTE	Fire - Wildfire	E-13.4	Kit Command Repeater-4312-C143 (4312) (ID-FCK)	ID-FCK	"Jun 12, 2010 3:30:00 PM"	"Jun 29, 2010 8:00:00 AM"	18
Santa Fe Interagency Dispatch Center	NM-SNF-000057	TECOLOTE	Fire - Wildfire	E-71	Kit Command Repeater-4312-C006 - (C24) (ID-FCK)	ID-FCK	"Jun 13, 2010 12:30:00 PM"	"Jun 29, 2010 8:00:00 AM"	17
Alamogordo Interagency Dispatch Center	TX-GUP-000002	CUTOFF	Fire - Wildfire	E-2.4	Kit Command Repeater-4312-C124 (4312) (ID-FCK)	ID-FCK	"Jun 10, 2010 12:00:00 PM"	"Jun 14, 2010 12:00:00 PM"	5
Inc GACC Org Name: Western Great Basin Coordination Center									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
Sierra Front Interagency Dispatch Center	NV-CCD-000709	CONSTANTIA COMPLEX	Fire - Wildfire	E-34.1	Kit Command Repeater-4312-C125 (4312) (ID-FCK)	ID-FCK	"Jul 26, 2010 9:00:00 AM"	"Jul 31, 2010 9:00:00 PM"	6
Sierra Front Interagency Dispatch Center	NV-HTF-000725	WOLF CREEK	Fire - Wildfire	E-8.4	Kit Command Repeater-4312-C081 (4312) (ID-FCK)	ID-FCK	"Aug 5, 2010 6:30:00 AM"	"Aug 11, 2010 9:00:00 PM"	7
Sierra Front Interagency Dispatch Center	NV-HTF-000725	WOLF CREEK	Fire - Wildfire	E-23	Kit Command Repeater-4312-C011 (4312) (ID-FCK)	ID-FCK	"Aug 7, 2010 8:45:00 PM"	"Aug 11, 2010 9:00:00 PM"	5
Las Vegas Interagency Communications Center	NV-SND-000005	COMMUNITIVE RADIO	Preparedness/Preposition	E-1.4	Kit Command Repeater-4312-C053 (4312) (ID-FCK)	ID-FCK	"Jun 3, 2010 12:30:00 PM"	"Sep 30, 2010 10:30:00 AM"	120
Inc GACC Org Name: 									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
National Incident Radio Support Cache	ID-FCK-000001	S-258 INCIDENT COMT AND REFRESHER	Training - Simulation	E-1	Kit Command Repeater-4312-C011 (4312) (ID-FCK)	ID-FCK	"Apr 27, 2010 12:18:34 PM"	"Apr 27, 2010 12:20:50 PM"	1
National Incident Radio Support Cache	ID-FCK-000001	S-258 INCIDENT COMT AND REFRESHER	Training - Simulation	E-2	Kit Command Repeater-4312-C093 (4312) (ID-FCK)	ID-FCK	"Apr 27, 2010 12:18:34 PM"	"Apr 27, 2010 12:21:46 PM"	1
National Incident Radio Support Cache	ID-FCK-000001	S-258 INCIDENT COMT AND REFRESHER	Training - Simulation	E-3	Kit Command Repeater-4312-C145 (4312) (ID-FCK)	ID-FCK	"Apr 27, 2010 12:18:34 PM"	"Apr 27, 2010 12:22:17 PM"	1
National Incident Radio Support Cache	ID-FCK-000001	S-258 INCIDENT COMT AND REFRESHER	Training - Simulation	E-4	Kit Command Repeater-4312-C187 (4312) (ID-FCK)	ID-FCK	"Apr 27, 2010 12:18:34 PM"	"Apr 27, 2010 12:22:18 PM"	1
National Incident Radio Support Cache	ID-FCK-000002	REDDING S-258 COMT TRAINING	Training - Simulation	E-1	Kit Command Repeater-4312-C081 (4312) (ID-FCK)	ID-FCK	"May 27, 2010 12:00:00 AM"	"May 27, 2010 8:05:36 AM"	1
National Incident Radio Support Cache	ID-FCK-000002	REDDING S-258 COMT TRAINING	Training - Simulation	E-1	Kit Command Repeater-4312-C081 (4312) (ID-FCK)	ID-FCK	"May 27, 2010 12:00:00 AM"	"May 27, 2010 8:05:36 AM"	2
National Incident Radio Support Cache	ID-FCK-000002	REDDING S-258 COMT TRAINING	Training - Simulation	E-2	Kit Command Repeater-4312-C153 (4312) (ID-FCK)	ID-FCK	"May 27, 2010 12:00:00 AM"	"May 27, 2010 8:05:35 AM"	1
National Incident Radio Support Cache	ID-FCK-000002	REDDING S-258 COMT TRAINING	Training - Simulation	E-2	Kit Command Repeater-4312-C153 (4312) (ID-FCK)	ID-FCK	"May 27, 2010 12:00:00 AM"	"May 27, 2010 8:05:35 AM"	2
National Incident Radio Support Cache	ID-FCK-000002	REDDING S-258 COMT TRAINING	Training - Simulation	E-3	Kit Command Repeater-4312-C035 (4312) (ID-FCK)	ID-FCK	"May 27, 2010 12:00:00 AM"	"May 27, 2010 8:05:38 AM"	1
National Incident Radio Support Cache	ID-FCK-000002	REDDING S-258 COMT TRAINING	Training - Simulation	E-3	Kit Command Repeater-4312-C035 (4312) (ID-FCK)	ID-FCK	"May 27, 2010 12:00:00 AM"	"May 27, 2010 8:05:38 AM"	2
National Incident Radio Support Cache	ID-FCK-000002	REDDING S-258 COMT TRAINING	Training - Simulation	E-4	Kit Command Repeater-4312-C007 (4312) (ID-FCK)	ID-FCK	"May 27, 2010 12:00:00 AM"	"May 27, 2010 8:04:58 AM"	1
National Incident Radio Support Cache	ID-FCK-000002	REDDING S-258 COMT TRAINING	Training - Simulation	E-4	Kit Command Repeater-4312-C007 (4312) (ID-FCK)	ID-FCK	"May 27, 2010 12:00:00 AM"	"May 27, 2010 8:04:58 AM"	2
National Incident Radio Support Cache	ID-FCK-000003	BOB TEST	Training - Classroom	E-1	Kit Command Repeater-4312-C001 (4312) (ID-FCK)	ID-FCK	"Mar 24, 2010 3:55:00 PM"	"Mar 24, 2010 4:12:39 PM"	1
National Incident Radio Support Cache	ID-FCK-000003	BOB TEST	Training - Classroom	E-2	Kit Command Repeater-4312-C002 (4312) (ID-FCK)	ID-FCK	"Mar 24, 2010 4:00:00 PM"	"Mar 24, 2010 4:13:06 PM"	1
Inc Calendar Year: 2011									
Inc GACC Org Name: Alaska Interagency Coordination Center									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-1.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C091-00 / S007 (ID-GBK)	ID-GBK	"Mar 21, 2011 7:27:40 AM"	"May 22, 2011 6:30:00 PM"	63
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-2	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Mar 21, 2011 7:27:44 AM"	"Mar 21, 2011 10:25:00 AM"	1
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-3	004312 - KIT - COMMAND REPEATER / 4312-FCK-CB08-00 (ID-GBK)	ID-GBK	"Mar 21, 2011 2:32:01 PM"	"May 22, 2011 6:30:00 PM"	63
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-4.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C052-00 / RS037 (ID-GBK)	ID-GBK	"May 23, 2011 7:17:20 AM"	"May 29, 2011 4:15:00 PM"	7
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-5	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"May 23, 2011 12:35:00 PM"	"May 30, 2011 7:30:00 PM"	8
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-8.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C135-00 / RS039 (ID-GBK)	ID-GBK	"May 29, 2011 6:15:59 PM"	"Dec 19, 2011 3:00:00 PM"	205
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-9	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"May 30, 2011 7:00:00 AM"	"Jun 5, 2011 2:00:00 PM"	7
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-14	004312 - KIT - COMMAND REPEATER / 4312-FCK-C147-00 (ID-GBK)	ID-GBK	"Jun 5, 2011 6:15:00 PM"	"Jun 11, 2011 12:15:00 PM"	7
Alaska Interagency Coordination Center	AK-ACC-000001	2011 AICC COMMUNICATIONS PREPOSITION	Preparedness/Preposition	S-17	004312 - KIT - COMMAND REPEATER / 4312-FCK-C056-00 (ID-GBK)	ID-GBK	"Jun 11, 2011 6:15:00 PM"	"Dec 19, 2011 3:00:00 PM"	192
Delta Area Forestry Dispatch	AK-DAS-112207	EAST VOLKMAR	Fire - Wildfire	S-3	"KIT, RADIO - COMMAND REPEATER (AKK SPECIFIC) / 4312AK-AFSC2 (AK-AKK)"	AK-AKK	"May 27, 2011 9:54:19 AM"	"Jun 24, 2011 10:00:00 PM"	29
Delta Area Forestry Dispatch	AK-DAS-112207	EAST VOLKMAR	Fire - Wildfire	S-679	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Jun 5, 2011 12:00:00 PM"	"Jun 24, 2011 10:00:00 PM"	20
Delta Area Forestry Dispatch	AK-DAS-112207	EAST VOLKMAR	Fire - Wildfire	S-1028	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Jun 11, 2011 10:15:00 AM"	"Jun 24, 2011 10:00:00 PM"	14
Delta Area Forestry Dispatch	AK-DAS-112207	EAST VOLKMAR	Fire - Wildfire	S-10001.4	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"May 29, 2011 4:15:00 PM"	"Jun 19, 2011 10:00:00 PM"	22
Fairbanks Area Forestry Dispatch	AK-FAS-111160	MOOSE MOUNTAIN	Fire - Wildfire	S-10000.4	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"May 22, 2011 6:00:00 PM"	"Jun 9, 2011 5:41:14 PM"	19
Fairbanks Area Forestry Dispatch	AK-FAS-111160	MOOSE MOUNTAIN	Fire - Wildfire	S-10001	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"May 22, 2011 6:00:00 PM"	"Jun 9, 2011 5:38:24 PM"	19
Fairbanks Area Forestry Dispatch	AK-FAS-111160	MOOSE MOUNTAIN	Fire - Wildfire	S-10008	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"May 30, 2011 6:45:00 PM"	"Jun 10, 2011 9:35:00 AM"	12
Fairbanks Area Forestry Dispatch	AK-FAS-111271	HASTINGS	Fire - Wildfire	S-10021	004312 - KIT - COMMAND REPEATER / 4312-FCK-CD09-00 (ID-GBK)	ID-GBK	"Jun 5, 2011 6:45:00 AM"	"Jul 9, 2011 6:00:00 PM"	35
Fairbanks Area Forestry Dispatch	AK-FAS-111271	HASTINGS	Fire - Wildfire	S-10029	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Jun 9, 2011 5:38:24 PM"	"Jun 23, 2011 8:00:00 AM"	15
Fairbanks Area Forestry Dispatch	AK-FAS-111271	HASTINGS	Fire - Wildfire	S-10031.4	004312 - KIT - COMMAND REPEATER (ID-GBK)	ID-GBK	"Jun 9, 2011 5:41:14 PM"	"Jun 22, 2011 1:00:00 PM"	14
Yukon Tanana Dispatch Center	AK-TAD-000264	TAD LITTLE CREEK	Fire - Wildfire	S-89	"KIT, RADIO - COMMAND REPEATER (AKK SPECIFIC) / 4312AK-AFSC1 (AK-AKK)"	AK-AKK	"Jun 1, 2011 3:19:42 PM"	"Aug 14, 2011 8:00:00 PM"	75
Yukon Tanana Dispatch Center	AK-TAD-000275	TAD TATALINA RIVER	Fire - Wildfire	S-41	"KIT, RADIO - COMMAND REPEATER (AKK SPECIFIC) (AK-AKK)"	AK-AKK	"Jun 1, 2011 10:37:08 AM"	"Jun 14, 2011 2:30:00 PM"	14
Inc GACC Org Name: Eastern Area Coordination Center									
Inc Disp Org Name	Inc Number	Inc Name	Inc Type	Req Number	Assignment Name	Res Prov Org Unit Code	Mob ETD	Demob ETA	Days Assigned
Eastern Area Coordination Center	MA-FEMA-000014	FEMA R1 STARTER SYSTEM/2 COMT IN SUPPORT OF IRENE	Hurricane/Typhoon	S-1.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C101-00 / S006 (ID-GBK)	ID-GBK	"Aug 27, 2011 2:30:00 PM"	"Sep 9, 2011 12:10:00 PM"	14
Minnesota Interagency Fire Center	MN-MNS-121066	JUNEBERRY 3	Fire - Wildfire	S-2.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C061-00 / RS092 (ID-GBK)	ID-GBK	"Oct 5, 2011 5:00:00 PM"	"Oct 18, 2011 1:00:00 PM"	14
Minnesota Interagency Fire Center	MN-MNS-121066	JUNEBERRY 3	Fire - Wildfire	S-216	004312 - KIT - COMMAND REPEATER / 4312-FCK-C007-00 (ID-GBK)	ID-GBK	"Oct 7, 2011 2:30:00 PM"	"Oct 26, 2011 4:00:00 PM"	20
Minnesota Interagency Fire Center	MN-MNS-121066	JUNEBERRY 3	Fire - Wildfire	S-221	004312 - KIT - COMMAND REPEATER / 4312-FCK-CD08-00 (ID-GBK)	ID-GBK	"Oct 8, 2011 5:25:00 AM"	"Oct 26, 2011 4:00:00 PM"	19
Minnesota Interagency Fire Center	MN-SUF-110519	PAGAMI CREEK	Fire - Wildfire	S-2.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C082-00 / S018 (ID-GBK)	ID-GBK	"Aug 28, 2011 12:25:00 PM"	"Oct 18, 2011 10:30:00 AM"	52
Minnesota Interagency Fire Center	MN-SUF-110519	PAGAMI CREEK	Fire - Wildfire	S-255	004312 - KIT - COMMAND REPEATER / 4312-FCK-C016-00 (ID-GBK)	ID-GBK	"Sep 12, 2011 11:30:00 AM"	"Nov 4, 2011 12:00:00 PM"	54
Minnesota Interagency Fire Center	MN-SUF-110519	PAGAMI CREEK	Fire - Wildfire	S-278	004312 - KIT - COMMAND REPEATER / 4312-FCK-C027-00 (ID-GBK)	ID-GBK	"Sep 13, 2011 5:35:00 AM"	"Nov 4, 2011 2:00:00 PM"	53
Minnesota Interagency Fire Center	MN-SUF-110519	PAGAMI CREEK	Fire - Wildfire	S-279	004312 - KIT - COMMAND REPEATER / 4312-FCK-C161-00 (ID-GBK)	ID-GBK	"Sep 13, 2011 5:35:00 AM"	"Nov 4, 2011 2:00:00 PM"	53
Minnesota Interagency Fire Center	MN-SUF-110519	PAGAMI CREEK	Fire - Wildfire	S-2160	004312 - KIT - COMMAND REPEATER / 4312-FCK-CE09-00 (ID-GBK)	ID-GBK	"Sep 26, 2011 5:05:00 PM"	"Nov 4, 2011 4:00:00 PM"	40
Emergency Incident Coordination Center - East	PA-NEP-000001	FLIGHT 93 MEMORIAL DEDICATION AND COMMERATION	Program Support - Mgt	S-8	004312 - KIT - COMMAND REPEATER / 4312-FCK-C124-00 (ID-GBK)	ID-GBK	"Oct 3, 2011 10:55:00 AM"	"Oct 7, 2011 10:55:00 AM"	5
Eastern Area Coordination Center	WI-EACC-000002	EA RADIO PREPOSITION 2011	Preparedness/Preposition	S-2.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C054-00 / S009 (ID-GBK)	ID-GBK	"Mar 10, 2011 5:51:41 PM"	"Dec 23, 2011 4:00:00 PM"	289
Eastern Area Coordination Center	WI-EACC-000002	EA RADIO PREPOSITION 2011	Preparedness/Preposition	S-3.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C101-00 / S006 (ID-GBK)	ID-GBK	"Mar 11, 2011 8:09:07 AM"	"Aug 29, 2011 12:00:00 PM"	172
Eastern Area Coordination Center	WI-EACC-000002	EA RADIO PREPOSITION 2011	Preparedness/Preposition	S-4.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C082-00 / S018 (ID-GBK)	ID-GBK	"Mar 29, 2011 9:04:35 AM"	"Aug 28, 2011 12:30:00 PM"	153
Eastern Area Coordination Center	WI-EACC-000002	EA RADIO PREPOSITION 2011	Preparedness/Preposition	S-5.4	004312 - KIT - COMMAND REPEATER / 4312-FCK-C102-00 / RS099 (ID-GBK)	ID-GBK	"Aug 31, 2011 8:02:34 AM"	"Oct 7, 2011 6:00:00 PM"	38
